S.No,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,age_bin
790,2014-08-28 12:44:00,39.0,Male,Switzerland,,No,No,Yes,Never,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,,31-40
791,2014-08-28 12:53:00,29.0,Male,United Kingdom,,No,No,No,Rarely,100-500,No,Yes,,,No,No,,Somewhat easy,No,No,Some of them,Yes,No,Maybe,,Yes,,21-30
792,2014-08-28 13:01:00,33.0,Male,United States,NY,No,No,Yes,Sometimes,1000+,No,Yes,Yes,Yes,,,,,Maybe,Maybe,Some of them,Some of them,No,No,,No,,31-40
793,2014-08-28 13:04:00,37.0,Female,United States,TX,No,No,Yes,Often,6-25,Yes,Yes,,,No,No,Yes,Somewhat difficult,Yes,No,Some of them,Some of them,No,Yes,No,Yes,,31-40
794,2014-08-28 13:08:00,35.0,Female,United States,LA,No,No,Yes,Sometimes,100-500,No,No,Yes,No,No,No,Yes,Very difficult,Yes,Maybe,No,Some of them,No,Yes,No,Yes,I work for the state government. While things are slowly changing regarding covering mental health with state employees it's just not something that is acceptable in this kind of strict environment so I have to be careful about what I say and how I say it. I often take mental health days but have to call in with a physical illness because mental health problems are not acceptable excuses for using sick leave.,31-40
795,2014-08-28 13:11:00,22.0,Female,United States,WA,No,Yes,Yes,Sometimes,1000+,No,Yes,,,,,,Very difficult,Yes,Maybe,Some of them,Some of them,No,Maybe,No,Yes,,21-30
796,2014-08-28 13:17:00,38.0,Male,United States,MI,No,No,No,Never,26-100,No,Yes,Yes,Yes,No,No,,Somewhat easy,Maybe,No,Some of them,Yes,No,Maybe,No,Yes,,31-40
797,2014-08-28 13:26:00,32.0,Female,United States,CA,No,Yes,Yes,Often,100-500,No,Yes,Yes,No,No,,,,Yes,No,Some of them,Yes,No,No,,No,,31-40
798,2014-08-28 13:32:00,28.0,Male,Brazil,,No,No,No,,26-100,No,Yes,,No,No,No,,,Maybe,No,Some of them,Yes,Maybe,Yes,No,Yes,,21-30
799,2014-08-28 13:34:00,27.0,Male,Switzerland,,No,Yes,No,,26-100,No,Yes,No,No,No,No,,,Maybe,No,Some of them,Yes,No,Yes,No,No,Thank you for your work what you do is important!,21-30
800,2014-08-28 13:35:00,35.0,Female,United States,CA,No,No,Yes,Sometimes,100-500,Yes,Yes,,No,,,,Very easy,Maybe,No,Some of them,No,No,Maybe,Yes,No,It might be safe to talk about it where I am now but I don't know for sure and I err on the side of being over cautious. Struggle with depression and anxiety which sometimes affects my productivity but I try to make up / cover up for it instead of being open about it.,31-40
801,2014-08-28 13:39:00,29.0,Male,United States,MD,No,No,No,Never,100-500,No,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,Maybe,Yes,Yes,No,Maybe,,No,,21-30
802,2014-08-28 13:39:00,23.0,Male,United States,CA,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,No,,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,,21-30
803,2014-08-28 13:40:00,39.0,Male,United States,CT,No,No,No,,26-100,Yes,Yes,Yes,No,No,No,,,Yes,Maybe,No,No,No,No,,No,,31-40
804,2014-08-28 13:41:00,30.0,Female,United States,CA,No,No,No,,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,No,No,No,Yes,No,,21-30
805,2014-08-28 13:47:00,32.0,Male,United Kingdom,,No,No,No,,26-100,No,Yes,,,No,,,Somewhat easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,,No,,31-40
806,2014-08-28 13:47:00,28.0,Female,United States,CA,No,No,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,No,No,Yes,,21-30
807,2014-08-28 13:48:00,40.0,Female,United States,WA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Yes,Yes,Yes,Yes,,Maybe,No,Some of them,Yes,No,No,,Yes,I'm comfortable talking about mental health with my current supervisor & my immediate at my current job but this is a first for me!,31-40
808,2014-08-28 13:54:00,36.0,Female,United States,CA,No,Yes,No,,6-25,No,Yes,,No,No,,,,No,No,No,Some of them,No,Maybe,Yes,No,,31-40
809,2014-08-28 13:57:00,27.0,Male,United States,IN,No,No,No,,26-100,Yes,Yes,,,No,,,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,,21-30
810,2014-08-28 14:00:00,41.0,Male,United States,TX,No,Yes,No,Sometimes,1000+,No,Yes,Yes,Yes,No,Yes,,,Maybe,No,Some of them,Some of them,No,Maybe,No,No,,41-50
811,2014-08-28 14:01:00,29.0,Male,United Kingdom,,No,No,No,Never,6-25,No,Yes,,No,No,No,,,Maybe,No,Some of them,No,No,Maybe,,No,,21-30
812,2014-08-28 14:02:00,29.0,Male,United Kingdom,,No,No,Yes,Sometimes,100-500,No,Yes,No,No,No,No,,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,No,No,,21-30
813,2014-08-28 14:04:00,35.0,Male,United States,MO,No,No,Yes,Often,1-5,No,No,No,No,No,No,Yes,Very difficult,Yes,No,Some of them,Some of them,No,Yes,No,Yes,,31-40
814,2014-08-28 14:12:00,28.0,Male,United States,NV,No,No,Yes,Never,6-25,Yes,Yes,No,Yes,No,No,,,Maybe,Maybe,Some of them,Some of them,No,No,,No,,21-30
815,2014-08-28 14:15:00,36.0,Female,United Kingdom,,Yes,No,No,Sometimes,1-5,Yes,Yes,,,,,,,Maybe,No,Some of them,No,No,No,,No,,31-40
816,2014-08-28 14:31:00,39.0,Female,United States,WA,No,No,No,Sometimes,26-100,No,Yes,,,No,,,,Yes,No,No,No,No,Yes,,No,,31-40
817,2014-08-28 14:38:00,39.0,Male,United States,FL,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,Maybe,No,Some of them,Yes,No,No,,No,,31-40
818,2014-08-28 14:41:00,44.0,Male,United States,,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,No,Very easy,Yes,Yes,Some of them,No,No,No,Yes,No,,41-50
819,2014-08-28 14:46:00,26.0,Non-binary/Other,Germany,,Yes,No,Yes,Sometimes,6-25,Yes,Yes,No,,Yes,Yes,Yes,Very easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,,21-30
820,2014-08-28 14:51:00,35.0,Male,Denmark,,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Yes,No,,31-40
821,2014-08-28 14:52:00,40.0,Female,United States,WA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,,Yes,,,,Yes,Maybe,Some of them,No,No,No,,No,,31-40
822,2014-08-28 14:53:00,35.0,Male,Denmark,,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Yes,No,,31-40
823,2014-08-28 14:53:00,38.0,Male,United States,IL,No,No,No,Never,1000+,Yes,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,No,No,,No,,31-40
824,2014-08-28 14:57:00,34.0,Male,United States,FL,No,No,No,,1000+,Yes,Yes,,,,,,,No,No,Some of them,Yes,No,Maybe,Yes,No,,31-40
825,2014-08-28 15:01:00,43.0,Male,United States,MA,No,No,No,,1000+,No,Yes,Yes,No,Yes,Yes,,,No,No,Some of them,Yes,No,Maybe,,No,,41-50
826,2014-08-28 15:25:00,48.0,Female (Cis),United States,CA,No,Yes,No,Often,26-100,No,Yes,,No,No,No,No,Very difficult,Yes,Yes,No,Some of them,No,No,No,Yes,None of us who are already in marginal groups in tech--the non-young the non-male the non-white--will risk our careers to admit another source of stigma: poor health.,41-50
827,2014-08-28 15:32:00,20.0,Male,United States,WA,No,No,No,Never,26-100,No,Yes,,,,,,,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,,11-20
828,2014-08-28 15:37:00,40.0,Male,United States,MI,Yes,No,No,Sometimes,1-5,Yes,Yes,,,No,No,,Somewhat easy,Yes,Maybe,Some of them,No,No,No,,No,,31-40
829,2014-08-28 15:40:00,29.0,Female,United Kingdom,,No,No,Yes,Rarely,6-25,No,Yes,,No,No,No,,,Maybe,No,Some of them,No,No,Maybe,,No,,21-30
830,2014-08-28 15:43:00,35.0,Male,United States,MI,No,Yes,Yes,Sometimes,1-5,No,No,No,Yes,No,No,Yes,,No,No,Some of them,Yes,No,No,Yes,No,,31-40
831,2014-08-28 15:48:00,29.0,Male,United States,WI,No,Yes,No,Sometimes,1000+,Yes,No,Yes,Yes,No,Yes,Yes,Very easy,Maybe,No,Some of them,No,No,No,Yes,No,,21-30
832,2014-08-28 15:50:00,40.0,Male,United States,CA,No,No,No,Never,100-500,No,Yes,Yes,,No,,,,Maybe,No,Some of them,Some of them,No,Maybe,,No,,31-40
833,2014-08-28 15:50:00,29.0,Male,Sweden,,No,No,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,,21-30
834,2014-08-28 15:54:00,29.0,Female,United States,CA,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,,,No,,,No,No,Yes,Yes,No,Maybe,,No,,21-30
835,2014-08-28 15:56:00,34.0,Male,United States,TX,No,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,,,Yes,No,No,No,No,Yes,,No,,31-40
836,2014-08-28 16:09:00,44.0,Male,United Kingdom,,No,Yes,Yes,Sometimes,500-1000,No,No,,No,No,No,,Somewhat difficult,Maybe,No,Some of them,Yes,No,Maybe,No,Yes,,41-50
837,2014-08-28 16:17:00,24.0,Female,United States,NY,No,Yes,Yes,Often,6-25,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Yes,No,Yes,,21-30
838,2014-08-28 16:31:00,47.0,Female,United States,PA,No,No,No,,100-500,Yes,Yes,,No,No,,,Very difficult,Yes,Yes,No,No,No,No,No,No,,41-50
839,2014-08-28 16:42:00,43.0,Male,United Kingdom,,No,Yes,No,,1000+,No,No,,No,No,No,,Very easy,Maybe,No,Some of them,Yes,No,Maybe,,No,,41-50
840,2014-08-28 16:52:00,36.0,Male,United States,PA,No,No,No,Rarely,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Some of them,Yes,No,No,No,No,,31-40
841,2014-08-28 16:52:00,43.0,Male,United States,GA,No,No,Yes,Sometimes,1000+,No,No,,No,No,,,Very difficult,Maybe,No,Some of them,Yes,No,No,,No,,41-50
842,2014-08-28 16:52:00,36.0,Male,United Kingdom,,Yes,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,,Somewhat difficult,No,No,Yes,Yes,No,Maybe,,Yes,,31-40
843,2014-08-28 16:54:00,31.0,Female,United States,NY,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,,No,I have been incredibly public about my own struggle in my own conversations and in social media insofar as how I can use my depression to raise awareness or help others. Because of that my employer - or any future employer - kind of knows by default. It's not a secret. That said the downside of that openness is that I have no faith that I wouldn't be discriminated against at a future job simply because the information is public. Likewise I worry I'm seen as less-than by my employer in some circumstances. Regerdless I don't regret being public and raising awareness. My point is that even those of us who do publicly discuss the issue fear systemic retribution.,31-40
844,2014-08-28 16:55:00,35.0,Male,United States,CA,No,No,No,Sometimes,1000+,No,Yes,,,Yes,,,,Maybe,No,Some of them,No,No,No,,No,,31-40
845,2014-08-28 16:55:00,33.0,Male,United States,TN,No,Yes,No,,26-100,No,No,Yes,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,No,No,,No,,31-40
846,2014-08-28 16:56:00,37.0,Male,Italy,,No,No,No,Sometimes,26-100,No,Yes,,,,,,,Yes,Yes,Some of them,No,No,No,No,No,,31-40
847,2014-08-28 16:56:00,34.0,Male,United States,TN,No,No,Yes,Sometimes,100-500,No,Yes,,No,Yes,,Yes,,Maybe,No,Some of them,No,No,No,,No,At a previous employer I witness a bad thing happen to a coworker with mental health issues get swept under the rug... :(,31-40
848,2014-08-28 16:56:00,36.0,Male,Netherlands,,Yes,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,,Very easy,No,No,Yes,No,No,No,Yes,No,,31-40
849,2014-08-28 16:57:00,40.0,Male,United States,TN,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,,31-40
850,2014-08-28 16:57:00,40.0,Male,United States,IL,No,No,No,Rarely,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,Some of them,Some of them,No,Maybe,,No,While not personally affected I do have immediate family with mental health illness and my employer has been very supportive. Thanks for doing this survey.,31-40
851,2014-08-28 16:57:00,42.0,Male,United States,WI,No,No,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,,Somewhat easy,Maybe,No,No,No,No,Maybe,,No,,41-50
852,2014-08-28 16:58:00,23.0,Male,United States,KY,No,Yes,No,,26-100,Yes,Yes,Yes,Yes,No,,Yes,,Maybe,No,No,Some of them,No,No,,No,,21-30
853,2014-08-28 16:58:00,21.0,Male,United Kingdom,,No,Yes,No,Never,6-25,No,No,No,No,No,No,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,,No,,21-30
854,2014-08-28 16:58:00,26.0,Male,Canada,,No,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,,Very difficult,Yes,Maybe,Some of them,Some of them,No,Maybe,,No,,21-30
855,2014-08-28 17:01:00,31.0,Male,United States,,No,Yes,No,,6-25,No,Yes,,,No,No,,,Maybe,No,Some of them,Some of them,No,No,,No,,31-40
856,2014-08-28 17:01:00,25.0,Male,United States,CA,No,Yes,No,,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Yes,Yes,No,,21-30
857,2014-08-28 17:01:00,51.0,Male,United States,MN,No,No,No,Never,1000+,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,,51-60
858,2014-08-28 17:02:00,24.0,Male,United States,TN,No,No,No,,6-25,No,Yes,,,,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,,No,,21-30
859,2014-08-28 17:02:00,33.0,Male,United States,MN,No,No,No,,100-500,No,Yes,No,No,No,No,,,Maybe,No,Some of them,Yes,No,No,No,No,The company I work for was started by engineers and so anything other then the engineering department has always lacked a bit. Now that we've grown things are better but I feel that overall our total benefits package (including healthcare) isn't well communicated. This reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. That is I don't think the company is purposefully doing less for mental health. They just aren't doing enough across the board and that includes mental health.,31-40
860,2014-08-28 17:02:00,32.0,Male,United Kingdom,,No,Yes,Yes,Rarely,6-25,No,No,No,No,No,No,No,,Yes,Maybe,Some of them,No,No,No,No,No,,31-40
861,2014-08-28 17:02:00,32.0,Male,United Kingdom,,No,Yes,Yes,Rarely,6-25,No,No,No,No,No,No,No,,Yes,Maybe,Some of them,No,No,No,No,No,,31-40
862,2014-08-28 17:03:00,26.0,Male,United Kingdom,,Yes,No,Yes,Rarely,1-5,Yes,Yes,No,,,,,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,Yes,No,,21-30
863,2014-08-28 17:07:00,23.0,Male,United States,IL,No,No,No,Never,100-500,No,No,,No,,,,,Maybe,No,Some of them,Some of them,Maybe,Maybe,,No,,21-30
864,2014-08-28 17:07:00,33.0,Male,United States,TN,No,Yes,Yes,Often,6-25,Yes,Yes,No,Yes,No,No,,Very difficult,Yes,No,Some of them,Yes,No,Maybe,No,No,,31-40
865,2014-08-28 17:07:00,46.0,Male,United States,IL,No,No,Yes,Rarely,1000+,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,Maybe,No,No,No,Maybe,Yes,No,,41-50
866,2014-08-28 17:08:00,34.0,Male,United Kingdom,,No,No,No,,6-25,Yes,Yes,No,No,No,No,No,Somewhat difficult,Yes,Maybe,No,No,No,Yes,No,Yes,,31-40
867,2014-08-28 17:09:00,35.0,Male,United States,DC,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,,No,,31-40
868,2014-08-28 17:10:00,39.0,Male,United States,KS,No,No,No,,1-5,Yes,Yes,No,Yes,No,No,,Very difficult,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,No,No,Thank you for all you are doing to study this topic and raise awareness in our communities.,31-40
869,2014-08-28 17:10:00,32.0,Male,Germany,,Yes,No,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,No,No,,31-40
870,2014-08-28 17:10:00,43.0,Male,Mexico,,Yes,No,No,,1000+,Yes,Yes,,No,No,,,,No,No,Some of them,Yes,No,Maybe,,No,,41-50
871,2014-08-28 17:11:00,56.0,Male,United States,CA,No,No,Yes,Rarely,1000+,Yes,Yes,Yes,Yes,,Yes,Yes,Somewhat easy,No,No,Yes,Yes,Yes,Yes,Yes,No,,51-60
872,2014-08-28 17:12:00,32.0,Female,United Kingdom,,No,Yes,Yes,Sometimes,100-500,No,Yes,,No,No,No,,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Yes,,Yes,,31-40
873,2014-08-28 17:14:00,41.0,Male,United Kingdom,,No,No,No,,26-100,No,No,Yes,Yes,Yes,Yes,Yes,,Maybe,Maybe,Some of them,Some of them,No,Yes,No,Yes,,41-50
874,2014-08-28 17:16:00,39.0,Male,United States,TN,No,No,No,,1000+,Yes,Yes,,,,,,,No,No,Some of them,Yes,No,No,,No,,31-40
875,2014-08-28 17:19:00,37.0,Male,United States,OK,No,Yes,No,,500-1000,No,No,Yes,Yes,No,No,Yes,Very easy,Maybe,No,No,No,No,No,No,No,,31-40
876,2014-08-28 17:19:00,30.0,Male,United States,CA,Yes,Yes,Yes,Sometimes,6-25,Yes,Yes,,,No,,,Very difficult,Yes,No,No,No,No,Maybe,,No,The main reason for the openness answers are because of an experience with my last employer. I felt I could trust my direct supervisor so I divulged information. It ended up spreading to more supervisors and eventually my coworkers. Supers highly suggested treatment but rushed things that shouldn't have been rushed and I ended up being incorrectly treated in a psych ward and mentally scarred from the issue. I lost most of my desire to program due to the experience not to mention thousands of dollars I lost - lost work time vacation time they used for treatment time doctors expenses etc. I have major depressive disorder high anxiety and mild agoraphobia. After seeing what treatment has to offer I will likely not seek it again and continue as is. (Long story short.),21-30
877,2014-08-28 17:19:00,31.0,Male,United States,TN,No,No,No,,26-100,No,Yes,Yes,No,Yes,No,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No,,31-40
878,2014-08-28 17:20:00,29.0,Male,United States,TX,No,No,No,,1000+,No,No,,,No,,,,Maybe,No,No,Some of them,No,Maybe,,No,,21-30
879,2014-08-28 17:20:00,23.0,Female,United Kingdom,,No,Yes,No,Never,1000+,No,No,No,No,No,Yes,,Somewhat easy,Yes,Maybe,No,No,No,Maybe,,No,,21-30
880,2014-08-28 17:21:00,31.0,Male,United States,CO,No,No,Yes,Never,26-100,No,Yes,Yes,Yes,No,,Yes,Very easy,Maybe,No,No,No,No,No,,No,,31-40
881,2014-08-28 17:21:00,29.0,Male,United States,TN,No,Yes,Yes,Sometimes,26-100,No,Yes,,,,,,,Maybe,No,Some of them,Some of them,No,No,Yes,No,,21-30
882,2014-08-28 17:22:00,30.0,Mail,United States,GA,No,No,No,Never,26-100,Yes,Yes,Yes,Yes,,,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,,21-30
883,2014-08-28 17:22:00,37.0,Male,United States,TN,No,No,No,Never,500-1000,Yes,Yes,Yes,No,Yes,,,,Maybe,No,Some of them,Yes,No,No,Yes,Yes,(yes but the situation was unusual and involved a change in leadership at a very high level in the organization as well as an extended leave of absence),31-40
884,2014-08-28 17:23:00,36.0,Male,United States,VA,Yes,No,No,Never,1-5,No,Yes,Yes,No,No,,,Somewhat difficult,No,No,Some of them,Yes,Yes,Yes,Yes,No,,31-40
885,2014-08-28 17:27:00,35.0,Male,United States,TN,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,No,,,,Maybe,Maybe,Some of them,No,No,Maybe,No,No,,31-40
886,2014-08-28 17:27:00,41.0,Male,United States,DC,No,Yes,No,Never,500-1000,Yes,No,,No,No,No,,,Maybe,No,No,No,No,No,,No,,41-50
887,2014-08-28 17:28:00,31.0,Male,United Kingdom,,No,No,Yes,Rarely,6-25,No,Yes,,,No,No,,,No,No,Some of them,Yes,No,No,,No,,31-40
888,2014-08-28 17:28:00,38.0,Male,United Kingdom,,No,Yes,No,,500-1000,No,No,Yes,Yes,Yes,Yes,,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,,31-40
889,2014-08-28 17:31:00,26.0,Male,India,,Yes,No,No,,100-500,No,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,,21-30
890,2014-08-28 17:33:00,39.0,Male,United States,TN,No,Yes,No,Sometimes,1000+,No,Yes,Yes,No,Yes,Yes,,,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,,Yes,I would add that while there were negative consequences for coworkers with mental health they were given a HUGE amount of leeway.  I think the team at large tried their best to be kind but that's how the person suffered.  The company actually gave this person a lot of help.  Which was cool.  But the team still discriminated.,31-40
891,2014-08-28 17:33:00,42.0,Male,United States,VA,Yes,Yes,No,Sometimes,6-25,Yes,No,Yes,,,Yes,,,Maybe,Maybe,Some of them,No,No,Maybe,,No,,41-50
892,2014-08-28 17:34:00,32.0,Male,United States,TN,Yes,Yes,Yes,Rarely,1-5,Yes,Yes,No,Yes,No,No,,Very difficult,Yes,No,Some of them,No,No,Maybe,,No,,31-40
893,2014-08-28 17:35:00,29.0,Male,United States,TN,No,Yes,No,,100-500,No,Yes,,,,,,,No,No,Some of them,Yes,No,No,,No,,21-30
894,2014-08-28 17:36:00,30.0,Male,United States,TN,No,Yes,No,Never,100-500,No,Yes,Yes,No,,Yes,,Very difficult,Yes,Yes,Some of them,No,Maybe,Maybe,No,No,,21-30
895,2014-08-28 17:39:00,40.0,Male,United States,TN,No,Yes,Yes,Often,500-1000,Yes,Yes,,,No,,,,Maybe,Maybe,Some of them,Some of them,No,Yes,,No,Bipolar spectrum is tricky.,31-40
896,2014-08-28 17:45:00,51.0,Male,United States,TN,No,No,No,,100-500,No,No,,,No,,,Somewhat difficult,No,No,Some of them,Yes,No,No,,No,,51-60
897,2014-08-28 17:46:00,33.0,Male,United States,IN,No,No,No,Never,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Yes,No,,31-40
898,2014-08-28 17:47:00,34.0,Male,Germany,,Yes,No,Yes,Sometimes,1-5,Yes,Yes,No,,No,No,Yes,Somewhat difficult,Maybe,Maybe,Some of them,Some of them,No,No,,No,To be self employed helps but also brings you in touch with lots of new people that you might have to explain yourself to.,31-40
899,2014-08-28 17:47:00,50.0,Male,United States,VA,Yes,No,No,Never,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No,A lot of these answers aren't really applicable since I'm self employed as a sole proprietor.,41-50
900,2014-08-28 17:50:00,24.0,Male,United States,TX,No,No,No,Sometimes,26-100,Yes,Yes,,No,No,,,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,,21-30
901,2014-08-28 17:56:00,25.0,Male,United States,TX,No,Yes,Yes,Rarely,26-100,No,No,No,No,No,No,,,Yes,Maybe,No,No,No,Maybe,No,No,,21-30
902,2014-08-28 17:57:00,43.0,Male,United Kingdom,,No,Yes,Yes,Rarely,26-100,No,Yes,No,No,No,No,,Very difficult,Yes,Yes,Some of them,No,No,No,No,Yes,,41-50
903,2014-08-28 17:57:00,25.0,Female,United States,CA,Yes,No,Yes,Often,1-5,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,Maybe,Maybe,Some of them,Some of them,No,No,Yes,Yes,,21-30
904,2014-08-28 17:59:00,24.0,Male,United Kingdom,,Yes,No,No,,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,No,No,No,Maybe,Yes,No,,21-30
905,2014-08-28 17:59:00,51.0,Male,United States,CO,Yes,No,No,Never,1-5,No,Yes,No,Yes,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,Maybe,Maybe,,No,,51-60
906,2014-08-28 17:59:00,49.0,Male,United States,OR,No,Yes,Yes,Sometimes,1000+,No,Yes,Yes,Yes,No,Yes,Yes,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,No,Yes,,41-50
907,2014-08-28 18:01:00,30.0,Male,United States,OK,No,No,No,,1000+,Yes,Yes,Yes,No,Yes,Yes,,,Yes,Maybe,No,No,No,No,,No,,21-30
908,2014-08-28 18:02:00,25.0,Female,United States,OH,No,Yes,Yes,Sometimes,1000+,No,Yes,Yes,Yes,Yes,No,,,Yes,Yes,No,No,No,No,No,No,While I have not seen any direct retaliation against people with known mental illness many people do freely use insults commonly associated with mental illness (r****d for example) and criticize people behind their back for taking extra leave for doctor appointments (Oh I bet they are just hung over or other comments about how lazy they are.),21-30
909,2014-08-28 18:07:00,36.0,Male,United States,TN,No,No,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes,,,,,Maybe,No,No,No,No,Maybe,,No,,31-40
910,2014-08-28 18:17:00,48.0,Male,United States,VA,No,No,Yes,Never,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,,Maybe,Maybe,Yes,Yes,No,Maybe,Yes,Yes,,41-50
911,2014-08-28 18:18:00,48.0,Male,Australia,,No,No,Yes,Sometimes,6-25,No,Yes,No,No,No,No,,Somewhat easy,Yes,No,Some of them,No,No,Maybe,No,Yes,,41-50
912,2014-08-28 18:21:00,53.0,Male,United States,OR,No,No,Yes,Rarely,6-25,Yes,Yes,Yes,Yes,No,Yes,,,Maybe,Maybe,Some of them,No,No,No,,No,,51-60
913,2014-08-28 18:21:00,24.0,Female,United Kingdom,,No,Yes,Yes,Often,6-25,Yes,Yes,No,No,No,No,,Very easy,No,No,Yes,Yes,No,No,,No,,21-30
914,2014-08-28 18:26:00,33.0,Male,United States,OR,No,Yes,Yes,Sometimes,26-100,No,Yes,,Yes,No,Yes,,Somewhat easy,No,No,Yes,Yes,No,No,,No,,31-40
915,2014-08-28 18:50:00,25.0,Female,Canada,,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,,No,,21-30
916,2014-08-28 19:03:00,30.0,Male,United Kingdom,,No,No,Yes,Sometimes,26-100,No,Yes,No,No,No,No,,Somewhat difficult,Yes,Maybe,Some of them,No,No,Maybe,No,No,,21-30
917,2014-08-28 19:04:00,30.0,Male,United States,PA,Yes,No,No,Never,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,,No,,21-30
918,2014-08-28 19:15:00,34.0,Male,United Kingdom,,Yes,No,Yes,Sometimes,1-5,Yes,Yes,No,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,No,No,Yes,No,,31-40
